,NLDAS_ID,STORAGE_SUM_OG
9372,x163y102,652879360.0
9373,x163y103,702215940.0
9374,x163y104,702215940.0
9375,x163y105,1363331100.0
9376,x163y106,1381576700.0
9377,x163y107,1465182300.0
9378,x163y108,1433824500.0
9379,x163y109,1492929900.0
9380,x163y110,833791300.0
9381,x163y111,769034500.0
9382,x163y112,664742460.0
9383,x163y113,620836600.0
9384,x163y114,620836600.0
9385,x163y115,664742460.0
9386,x163y116,664742460.0
9387,x163y117,680198400.0
9388,x163y118,790682750.0
9389,x163y119,1486150000.0
9390,x163y120,1554378400.0
9391,x163y121,1569570400.0
9392,x163y122,3793275100.0
9393,x163y123,4313594000.0
9394,x163y124,4313594000.0
9395,x163y125,3776726300.0
9396,x163y126,3603421700.0
9397,x163y127,3558080000.0
9398,x163y128,2779272200.0
9399,x163y129,2727134200.0
9400,x163y130,2727134200.0
9401,x163y131,2727134200.0
9402,x163y132,2768908500.0
9403,x163y133,3425953500.0
9404,x163y134,3505843700.0
9405,x163y135,3558080000.0
9406,x163y136,3679533000.0
9407,x163y137,3662151000.0
9408,x163y138,4222584300.0
9409,x163y139,2778108200.0
9410,x163y140,2232045600.0
9411,x163y141,2216720100.0
9412,x163y142,2205666800.0
9413,x163y143,2205666800.0
9414,x163y144,2733863700.0
9415,x163y145,3065272800.0
9416,x163y146,3065272800.0
9417,x163y147,3303400700.0
9418,x163y148,3436995300.0
9419,x163y149,3436995300.0
9420,x163y150,3431148800.0
9421,x163y151,3297554000.0
9422,x163y152,3297554000.0
9423,x163y153,3149462300.0
9424,x163y154,3104093000.0
9425,x163y155,2601156400.0
9426,x163y156,2601156400.0
9427,x163y157,574371260.0
9428,x163y158,574371260.0
9429,x163y159,2041677400.0
9430,x163y160,3810276600.0
9431,x163y161,3810276600.0
9432,x163y162,3810276600.0
9433,x163y163,3810276600.0
9434,x163y164,3810276600.0
9435,x163y165,3790295600.0
9436,x163y166,3633075000.0
9437,x163y167,3618325800.0
9438,x163y168,3618325800.0
9439,x163y169,3618325800.0
9440,x163y170,3685465300.0
9441,x163y171,6092638000.0
9442,x163y172,6225061000.0
9443,x163y173,6225061000.0
9444,x163y174,6351960600.0
9445,x163y175,6218366000.0
9446,x163y176,6259738000.0
9447,x163y177,6259738000.0
9448,x163y178,6327112700.0
9449,x163y179,6259738000.0
9450,x163y180,6029873700.0
9451,x163y181,6029873700.0
9452,x163y182,6071246000.0
9453,x163y183,6071246000.0
9454,x163y184,6138620400.0
9455,x163y185,6138620400.0
9456,x163y186,24408412000.0
9457,x163y187,24408412000.0
9458,x163y188,6132798000.0
9459,x163y189,6132798000.0
9460,x163y190,6065423400.0
9461,x163y191,6132798000.0
9462,x163y192,6065423400.0
9463,x163y39,9690539000.0
9464,x163y40,9690539000.0
9465,x163y41,9690539000.0
9466,x163y42,9690539000.0
9467,x163y43,9657948000.0
9468,x163y44,2895611400.0
9469,x163y45,0.0
9470,x163y46,0.0
9471,x163y47,0.0
9472,x163y48,0.0
9473,x163y49,0.0
9474,x163y50,0.0
9475,x163y51,0.0
9476,x163y52,0.0
9477,x163y53,0.0
9478,x163y54,0.0
9479,x163y55,818503200.0
9480,x163y56,818503200.0
9481,x163y57,0.0
9482,x163y58,0.0
9483,x163y59,818503200.0
9484,x163y60,866715800.0
9485,x163y61,866715800.0
9486,x163y62,866715800.0
9487,x163y63,866715800.0
9488,x163y64,866715800.0
9489,x163y65,866715800.0
9490,x163y66,866715800.0
9491,x163y67,866715800.0
9492,x163y68,866715800.0
9493,x163y69,866715800.0
9494,x163y70,866715800.0
9495,x163y71,866715800.0
9496,x163y72,818503200.0
9497,x163y73,818503200.0
9498,x163y74,818503200.0
9499,x163y75,818503200.0
9500,x163y76,0.0
9501,x163y77,818503200.0
9502,x163y78,0.0
9503,x163y79,818503200.0
9504,x163y80,818503200.0
9505,x163y81,0.0
9506,x163y82,0.0
9507,x163y83,10419204.0
9508,x163y84,44598944.0
9509,x163y85,40908850.0
9510,x163y86,40908850.0
9511,x163y87,40908850.0
9512,x163y88,40908850.0
9513,x163y89,40908850.0
9514,x163y90,40908850.0
9515,x163y91,53608852.0
9516,x163y92,184732910.0
9517,x163y93,172032900.0
9518,x163y94,131124056.0
9519,x163y95,131124056.0
9520,x163y96,131124056.0
9521,x163y97,131124056.0
9522,x163y98,142624640.0
9523,x163y99,511040600.0
9524,x164y100,551949440.0
9525,x164y101,650598500.0
9526,x164y102,640179300.0
9527,x164y103,698525800.0
9528,x164y104,1281464300.0
9529,x164y105,1363331100.0
9530,x164y106,1836406000.0
9531,x164y107,1912155300.0
9532,x164y108,1452751700.0
9533,x164y109,1545166300.0
9534,x164y110,824862460.0
9535,x164y111,710688060.0
9536,x164y112,664742460.0
9537,x164y113,620836600.0
9538,x164y114,664742460.0
9539,x164y115,664742460.0
9540,x164y116,695232100.0
9541,x164y117,738544900.0
9542,x164y118,790682750.0
9543,x164y119,1458750200.0
9544,x164y120,1554378400.0
9545,x164y121,1569570400.0
9546,x164y122,3810657300.0
9547,x164y123,4313594000.0
9548,x164y124,4279662800.0
9549,x164y125,3692497000.0
9550,x164y126,3603421700.0
9551,x164y127,3558080000.0
9552,x164y128,3437006600.0
9553,x164y129,2779272200.0
9554,x164y130,2768908500.0
9555,x164y131,2768908500.0
9556,x164y132,2816061000.0
9557,x164y133,3505843700.0
9558,x164y134,3558080000.0
9559,x164y135,3603939000.0
9560,x164y136,4446978000.0
9561,x164y137,4250766000.0
9562,x164y138,4362637300.0
9563,x164y139,2736333800.0
9564,x164y140,2230170600.0
9565,x164y141,2216720100.0
9566,x164y142,2205666800.0
9567,x164y143,2205666800.0
9568,x164y144,2210946000.0
9569,x164y145,2942300200.0
9570,x164y146,3198867700.0
9571,x164y147,3230363400.0
9572,x164y148,3507644000.0
9573,x164y149,3465132800.0
9574,x164y150,3436995300.0
9575,x164y151,3431148800.0
9576,x164y152,3431148800.0
9577,x164y153,3272359400.0
9578,x164y154,3093395200.0
9579,x164y155,2601156400.0
9580,x164y156,2185827000.0
9581,x164y157,45428320.0
9582,x164y158,574371260.0
9583,x164y159,2041677400.0
9584,x164y160,3810276600.0
9585,x164y161,3810276600.0
9586,x164y162,3810276600.0
9587,x164y163,3810276600.0
9588,x164y164,3810276600.0
9589,x164y165,3790295600.0
9590,x164y166,3633075000.0
9591,x164y167,3618325800.0
9592,x164y168,3618325800.0
9593,x164y169,3618325800.0
9594,x164y170,5232315000.0
9595,x164y171,6023747600.0
9596,x164y172,6213991000.0
9597,x164y173,6213991000.0
9598,x164y174,6225061000.0
9599,x164y175,6218366000.0
9600,x164y176,6218366000.0
9601,x164y177,6259738000.0
9602,x164y178,6259738000.0
9603,x164y179,6327112700.0
9604,x164y180,6259738000.0
9605,x164y181,6065423400.0
9606,x164y182,6071246000.0
9607,x164y183,6071246000.0
9608,x164y184,6071246000.0
9609,x164y185,24406307000.0
9610,x164y186,24400484000.0
9611,x164y187,24400484000.0
9612,x164y188,24408412000.0
9613,x164y189,24400484000.0
9614,x164y190,6132798000.0
9615,x164y191,6132798000.0
9616,x164y192,6065423400.0
9617,x164y38,9690539000.0
9618,x164y39,9690539000.0
9619,x164y40,8892947000.0
9620,x164y41,8875488000.0
9621,x164y42,2895611400.0
9622,x164y43,0.0
9623,x164y44,0.0
9624,x164y45,0.0
9625,x164y46,0.0
9626,x164y47,0.0
9627,x164y48,0.0
9628,x164y49,0.0
9629,x164y50,0.0
9630,x164y51,0.0
9631,x164y52,818503200.0
9632,x164y53,818503200.0
9633,x164y54,818503200.0
9634,x164y55,866715800.0
9635,x164y56,866715800.0
9636,x164y57,866715800.0
9637,x164y58,818503200.0
9638,x164y59,866715800.0
9639,x164y60,866715800.0
9640,x164y61,866715800.0
9641,x164y62,866715800.0
9642,x164y63,866715800.0
9643,x164y64,866715800.0
9644,x164y65,866715800.0
9645,x164y66,866715800.0
9646,x164y67,866715800.0
9647,x164y68,866715800.0
9648,x164y69,866715800.0
9649,x164y70,866715800.0
9650,x164y71,866715800.0
9651,x164y72,866715800.0
9652,x164y73,866715800.0
9653,x164y74,866715800.0
9654,x164y75,818503200.0
9655,x164y76,818503200.0
9656,x164y77,818503200.0
9657,x164y78,818503200.0
9658,x164y79,818503200.0
9659,x164y80,818503200.0
9660,x164y81,10419204.0
9661,x164y82,10419204.0
9662,x164y83,10419204.0
9663,x164y84,44598944.0
9664,x164y85,44598944.0
9665,x164y86,40908850.0
9666,x164y87,44598944.0
9667,x164y88,53608852.0
9668,x164y89,40908850.0
9669,x164y90,53608852.0
9670,x164y91,53608852.0
9671,x164y92,184732910.0
9672,x164y93,184732910.0
9673,x164y94,172032900.0
9674,x164y95,131124056.0
9675,x164y96,131124056.0
9676,x164y97,131124056.0
9677,x164y98,153043840.0
9678,x164y99,551949440.0
9679,x165y100,564649500.0
9680,x165y101,663298560.0
9681,x165y102,652879360.0
9682,x165y103,698525800.0
9683,x165y104,1281464300.0
9684,x165y105,1827089000.0
9685,x165y106,1836406000.0
9686,x165y107,1902545000.0
9687,x165y108,1483017900.0
9688,x165y109,1551547900.0
9689,x165y110,833791300.0
9690,x165y111,769034500.0
9691,x165y112,695232100.0
9692,x165y113,664742460.0
9693,x165y114,664742460.0
9694,x165y115,695232100.0
9695,x165y116,710688060.0
9696,x165y117,769034500.0
9697,x165y118,799611500.0
9698,x165y119,1510986600.0
9699,x165y120,1538085400.0
9700,x165y121,4274415000.0
9701,x165y122,3810657300.0
9702,x165y123,4279662800.0
9703,x165y124,4195433500.0
9704,x165y125,3692497000.0
9705,x165y126,3603421700.0
9706,x165y127,3590457900.0
9707,x165y128,3558080000.0
9708,x165y129,3437006600.0
9709,x165y130,2816061000.0
9710,x165y131,2816061000.0
9711,x165y132,3437006600.0
9712,x165y133,3574072000.0
9713,x165y134,3657712400.0
9714,x165y135,4227839200.0
9715,x165y136,4450116000.0
9716,x165y137,4450116000.0
9717,x165y138,4450116000.0
9718,x165y139,2751721500.0
9719,x165y140,2751298300.0
9720,x165y141,2210946000.0
9721,x165y142,2210946000.0
9722,x165y143,2210946000.0
9723,x165y144,2733863700.0
9724,x165y145,3065272800.0
9725,x165y146,3230363400.0
9726,x165y147,3269516300.0
9727,x165y148,3269516300.0
9728,x165y149,3496628500.0
9729,x165y150,3436995300.0
9730,x165y151,3459286300.0
9731,x165y152,3431148800.0
9732,x165y153,3138764500.0
9733,x165y154,2175129300.0
9734,x165y155,2175129300.0
9735,x165y156,2185827000.0
9736,x165y157,25447172.0
9737,x165y158,440776420.0
9738,x165y159,574371260.0
9739,x165y160,3810276600.0
9740,x165y161,3810276600.0
9741,x165y162,3810276600.0
9742,x165y163,3810276600.0
9743,x165y164,3810276600.0
9744,x165y165,3810276600.0
9745,x165y166,3790295600.0
9746,x165y167,3618325800.0
9747,x165y168,3618325800.0
9748,x165y169,3618325800.0
9749,x165y170,5232315000.0
9750,x165y171,5232315000.0
9751,x165y172,6025498000.0
9752,x165y173,6025498000.0
9753,x165y174,6225061000.0
9754,x165y175,6091465700.0
9755,x165y176,6218366000.0
9756,x165y177,6218366000.0
9757,x165y178,6259738000.0
9758,x165y179,6327112700.0
9759,x165y180,6327112700.0
9760,x165y181,6071246000.0
9761,x165y182,6071246000.0
9762,x165y183,6071246000.0
9763,x165y184,6071246000.0
9764,x165y185,24406307000.0
9765,x165y186,24406307000.0
9766,x165y187,6132798000.0
9767,x165y188,24408412000.0
9768,x165y189,24408412000.0
9769,x165y190,24400484000.0
9770,x165y191,6065423400.0
9771,x165y192,6065423400.0
9772,x165y37,9690539000.0
9773,x165y38,9690539000.0
9774,x165y39,8892947000.0
9775,x165y40,2895611400.0
9776,x165y41,0.0
9777,x165y42,0.0
9778,x165y43,0.0
9779,x165y44,0.0
9780,x165y45,0.0
9781,x165y46,0.0
9782,x165y47,0.0
9783,x165y48,0.0
9784,x165y49,0.0
9785,x165y50,818503200.0
9786,x165y51,866715800.0
9787,x165y52,866715800.0
9788,x165y53,866715800.0
9789,x165y54,866715800.0
9790,x165y55,866715800.0
9791,x165y56,866715800.0
9792,x165y57,866715800.0
9793,x165y58,866715800.0
9794,x165y59,866715800.0
9795,x165y60,866715800.0
9796,x165y61,866715800.0
9797,x165y62,1715646200.0
9798,x165y63,866715800.0
9799,x165y64,1715646200.0
9800,x165y65,866715800.0
9801,x165y66,866715800.0
9802,x165y67,866715800.0
9803,x165y68,866715800.0
9804,x165y69,866715800.0
9805,x165y70,866715800.0
9806,x165y71,866715800.0
9807,x165y72,866715800.0
9808,x165y73,866715800.0
9809,x165y74,866715800.0
9810,x165y75,866715800.0
9811,x165y76,818503200.0
9812,x165y77,818503200.0
9813,x165y78,818503200.0
9814,x165y79,818503200.0
9815,x165y80,10419204.0
9816,x165y81,10419204.0
9817,x165y82,10419204.0
9818,x165y83,10419204.0
9819,x165y84,44598944.0
9820,x165y85,44598944.0
9821,x165y86,44598944.0
9822,x165y87,44598944.0
9823,x165y88,57298948.0
9824,x165y89,53608852.0
9825,x165y90,57298948.0
9826,x165y91,184732910.0
9827,x165y92,184732910.0
9828,x165y93,172032900.0
9829,x165y94,172032900.0
9830,x165y95,172032900.0
9831,x165y96,131124056.0
9832,x165y97,131124056.0
9833,x165y98,172032900.0
9834,x165y99,196233490.0
9835,x166y100,568339500.0
9836,x166y101,568339500.0
9837,x166y102,656569500.0
9838,x166y103,702215940.0
9839,x166y104,1281464300.0
9840,x166y105,1764488800.0
9841,x166y106,1836406000.0
9842,x166y107,1856436200.0
9843,x166y108,1465182300.0
9844,x166y109,1545166300.0
9845,x166y110,824862460.0
9846,x166y111,769034500.0
9847,x166y112,695232100.0
9848,x166y113,695232100.0
9849,x166y114,710688060.0
9850,x166y115,769034500.0
9851,x166y116,769034500.0
9852,x166y117,824862460.0
9853,x166y118,1389913100.0
9854,x166y119,1517368200.0
9855,x166y120,1538085400.0
9856,x166y121,4274415000.0
9857,x166y122,4279662800.0
9858,x166y123,4263730000.0
9859,x166y124,4195433500.0
9860,x166y125,3692497000.0
9861,x166y126,3662151000.0
9862,x166y127,3590457900.0
9863,x166y128,3574072000.0
9864,x166y129,3558080000.0
9865,x166y130,3505843700.0
9866,x166y131,3437006600.0
9867,x166y132,3505843700.0
9868,x166y133,3657712400.0
9869,x166y134,4182469600.0
9870,x166y135,4450116000.0
9871,x166y136,4450116000.0
9872,x166y137,4450116000.0
9873,x166y138,4450116000.0
9874,x166y139,2940659700.0
9875,x166y140,2902137000.0
9876,x166y141,2210946000.0
9877,x166y142,2210946000.0
9878,x166y143,2210946000.0
9879,x166y144,2942300200.0
9880,x166y145,3065272800.0
9881,x166y146,3258500900.0
9882,x166y147,3269516300.0
9883,x166y148,3269516300.0
9884,x166y149,3269516300.0
9885,x166y150,3465132800.0
9886,x166y151,3459286300.0
9887,x166y152,3174581200.0
9888,x166y153,2175129300.0
9889,x166y154,2175129300.0
9890,x166y155,2175129300.0
9891,x166y156,430078660.0
9892,x166y157,440776420.0
9893,x166y158,440776420.0
9894,x166y159,692671400.0
9895,x166y160,3810276600.0
9896,x166y161,3810276600.0
9897,x166y162,3810276600.0
9898,x166y163,3810276600.0
9899,x166y164,3810276600.0
9900,x166y165,3810276600.0
9901,x166y166,3790295600.0
9902,x166y167,3633075000.0
9903,x166y168,3618325800.0
9904,x166y169,3618325800.0
9905,x166y170,5232315000.0
9906,x166y171,5232315000.0
9907,x166y172,6023747600.0
9908,x166y173,6023747600.0
9909,x166y174,5232315000.0
9910,x166y175,5891903500.0
9911,x166y176,6080396000.0
9912,x166y177,6091465700.0
9913,x166y178,6259738000.0
9914,x166y179,6259738000.0
9915,x166y180,24602726000.0
9916,x166y181,24406307000.0
9917,x166y182,6138620400.0
9918,x166y183,6071246000.0
9919,x166y184,6071246000.0
9920,x166y185,24406307000.0
9921,x166y186,24406307000.0
9922,x166y187,6132798000.0
9923,x166y188,24408412000.0
9924,x166y189,24400484000.0
9925,x166y190,6132798000.0
9926,x166y191,6065423400.0
9927,x166y192,6065423400.0
9928,x166y37,9690539000.0
9929,x166y38,9690539000.0
9930,x166y39,8875488000.0
9931,x166y40,4615885300.0
9932,x166y41,2895611400.0
9933,x166y42,2866541600.0
9934,x166y43,0.0
9935,x166y44,0.0
9936,x166y45,0.0
9937,x166y46,0.0
9938,x166y47,0.0
9939,x166y48,0.0
9940,x166y49,818503200.0
9941,x166y50,866715800.0
9942,x166y51,866715800.0
9943,x166y52,866715800.0
9944,x166y53,866715800.0
9945,x166y54,866715800.0
9946,x166y55,866715800.0
9947,x166y56,866715800.0
9948,x166y57,1715646200.0
9949,x166y58,866715800.0
9950,x166y59,1715646200.0
9951,x166y60,1715646200.0
9952,x166y61,1715646200.0
9953,x166y62,1715646200.0
9954,x166y63,1715646200.0
9955,x166y64,1715646200.0
9956,x166y65,1715646200.0
9957,x166y66,866715800.0
9958,x166y67,866715800.0
9959,x166y68,866715800.0
9960,x166y69,866715800.0
9961,x166y70,866715800.0
9962,x166y71,866715800.0
9963,x166y72,866715800.0
9964,x166y73,866715800.0
9965,x166y74,866715800.0
9966,x166y75,866715800.0
9967,x166y76,866715800.0
9968,x166y77,866715800.0
9969,x166y78,818503200.0
9970,x166y79,818503200.0
9971,x166y80,10419204.0
9972,x166y81,10419204.0
9973,x166y82,10419204.0
9974,x166y83,10419204.0
9975,x166y84,44598944.0
9976,x166y85,44598944.0
9977,x166y86,44598944.0
9978,x166y87,44598944.0
9979,x166y88,57298948.0
9980,x166y89,57298948.0
9981,x166y90,53608852.0
9982,x166y91,184732910.0
9983,x166y92,172032900.0
9984,x166y93,131124056.0
9985,x166y94,131124056.0
9986,x166y95,141543260.0
9987,x166y96,131124056.0
9988,x166y97,131124056.0
9989,x166y98,188423000.0
9990,x166y99,199923580.0
9991,x167y100,568339500.0
9992,x167y101,568339500.0
9993,x167y102,656569500.0
9994,x167y103,702215940.0
9995,x167y104,1594681600.0
9996,x167y105,1764488800.0
9997,x167y106,1836406000.0
9998,x167y107,1847507500.0
9999,x167y108,1437295700.0
10000,x167y109,1424092800.0
10001,x167y110,772724600.0
10002,x167y111,710688060.0
10003,x167y112,695232100.0
10004,x167y113,695232100.0
10005,x167y114,710688060.0
10006,x167y115,769034500.0
10007,x167y116,769034500.0
10008,x167y117,1413039700.0
10009,x167y118,1517368200.0
10010,x167y119,1538085400.0
10011,x167y120,1626563600.0
10012,x167y121,4274415000.0
10013,x167y122,4195433500.0
10014,x167y123,4263730000.0
10015,x167y124,4195433500.0
10016,x167y125,3692497000.0
10017,x167y126,3662151000.0
10018,x167y127,3590457900.0
10019,x167y128,3574072000.0
10020,x167y129,3564461800.0
10021,x167y130,3574072000.0
10022,x167y131,3558080000.0
10023,x167y132,3558080000.0
10024,x167y133,3679533000.0
10025,x167y134,4244919600.0
10026,x167y135,4450116000.0
10027,x167y136,4450116000.0
10028,x167y137,4481612000.0
10029,x167y138,4450116000.0
10030,x167y139,4217200000.0
10031,x167y140,2744916700.0
10032,x167y141,2210946000.0
10033,x167y142,2210946000.0
10034,x167y143,2210946000.0
10035,x167y144,3065272800.0
10036,x167y145,3065272800.0
10037,x167y146,3230363400.0
10038,x167y147,3269516300.0
10039,x167y148,3269516300.0
10040,x167y149,3269516300.0
10041,x167y150,3476148200.0
10042,x167y151,3297554000.0
10043,x167y152,2210946000.0
10044,x167y153,2116625300.0
10045,x167y154,2116625300.0
10046,x167y155,2175129300.0
10047,x167y156,272858240.0
10048,x167y157,563673540.0
10049,x167y158,692671400.0
10050,x167y159,705982850.0
10051,x167y160,692671400.0
10052,x167y161,3810276600.0
10053,x167y162,3810276600.0
10054,x167y163,3853095000.0
10055,x167y164,3810276600.0
10056,x167y165,3810276600.0
10057,x167y166,3790295600.0
10058,x167y167,3633075000.0
10059,x167y168,3618325800.0
10060,x167y169,3618325800.0
10061,x167y170,5232315000.0
10062,x167y171,5232315000.0
10063,x167y172,5232315000.0
10064,x167y173,5232315000.0
10065,x167y174,5232315000.0
10066,x167y175,5891903500.0
10067,x167y176,6080396000.0
10068,x167y177,6091465700.0
10069,x167y178,6218366000.0
10070,x167y179,6259738000.0
10071,x167y180,6327112700.0
10072,x167y181,24602726000.0
10073,x167y182,24414235000.0
10074,x167y183,24406307000.0
10075,x167y184,6138620400.0
10076,x167y185,24414235000.0
10077,x167y186,6138620400.0
10078,x167y187,6071246000.0
10079,x167y188,24400484000.0
10080,x167y189,24408412000.0
10081,x167y190,24400484000.0
10082,x167y191,6132798000.0
10083,x167y192,6132798000.0
10084,x167y36,9690539000.0
10085,x167y37,9690539000.0
10086,x167y38,9690539000.0
10087,x167y39,8875488000.0
10088,x167y40,2895611400.0
10089,x167y41,2895611400.0
10090,x167y42,2895611400.0
10091,x167y43,2895611400.0
10092,x167y44,2895611400.0
10093,x167y45,0.0
10094,x167y46,0.0
10095,x167y47,0.0
10096,x167y48,0.0
10097,x167y49,866715800.0
10098,x167y50,866715800.0
10099,x167y51,866715800.0
10100,x167y52,866715800.0
10101,x167y53,866715800.0
10102,x167y54,866715800.0
10103,x167y55,866715800.0
10104,x167y56,1715646200.0
10105,x167y57,1715646200.0
10106,x167y58,1715646200.0
10107,x167y59,1715646200.0
10108,x167y60,1715646200.0
10109,x167y61,1715646200.0
10110,x167y62,866715800.0
10111,x167y63,866715800.0
10112,x167y64,866715800.0
10113,x167y65,866715800.0
10114,x167y66,866715800.0
10115,x167y67,866715800.0
10116,x167y68,866715800.0
10117,x167y69,866715800.0
10118,x167y70,866715800.0
10119,x167y71,866715800.0
10120,x167y72,0.0
10121,x167y73,0.0
10122,x167y74,866715800.0
10123,x167y75,866715800.0
10124,x167y76,866715800.0
10125,x167y77,866715800.0
10126,x167y78,818503200.0
10127,x167y79,0.0
10128,x167y80,0.0
10129,x167y81,10419204.0
10130,x167y82,10419204.0
10131,x167y83,10419204.0
10132,x167y84,44598944.0
10133,x167y85,44598944.0
10134,x167y86,44598944.0
10135,x167y87,44598944.0
10136,x167y88,0.0
10137,x167y89,53608852.0
10138,x167y90,53608852.0
10139,x167y91,172032900.0
10140,x167y92,172032900.0
10141,x167y93,131124056.0
10142,x167y94,131124056.0
10143,x167y95,131124056.0
10144,x167y96,131124056.0
10145,x167y97,184732910.0
10146,x167y98,188423000.0
10147,x167y99,199923580.0
10148,x168y100,199923580.0
10149,x168y101,568339500.0
10150,x168y102,656569500.0
10151,x168y103,1120327600.0
10152,x168y104,1165974000.0
10153,x168y105,1745222400.0
10154,x168y106,1827089000.0
10155,x168y107,1847507500.0
10156,x168y108,1437295700.0
10157,x168y109,1545166300.0
10158,x168y110,833791300.0
10159,x168y111,772724600.0
10160,x168y112,769034500.0
10161,x168y113,710688060.0
10162,x168y114,769034500.0
10163,x168y115,772724600.0
10164,x168y116,833791300.0
10165,x168y117,1545166300.0
10166,x168y118,1570475100.0
10167,x168y119,1617531400.0
10168,x168y120,2090918700.0
10169,x168y121,4777351700.0
10170,x168y122,4240803000.0
10171,x168y123,4459942000.0
10172,x168y124,4240803000.0
10173,x168y125,3683414000.0
10174,x168y126,3662151000.0
10175,x168y127,3564461800.0
10176,x168y128,3558080000.0
10177,x168y129,3558080000.0
10178,x168y130,3590457900.0
10179,x168y131,3564461800.0
10180,x168y132,3558080000.0
10181,x168y133,3662151000.0
10182,x168y134,4182469600.0
10183,x168y135,4450116000.0
10184,x168y136,4634243600.0
10185,x168y137,4481612000.0
10186,x168y138,4470097400.0
10187,x168y139,4374420500.0
10188,x168y140,2744916700.0
10189,x168y141,2733863700.0
10190,x168y142,2210946000.0
10191,x168y143,2210946000.0
10192,x168y144,3230363400.0
10193,x168y145,3258500900.0
10194,x168y146,3269516300.0
10195,x168y147,3269516300.0
10196,x168y148,3269516300.0
10197,x168y149,3269516300.0
10198,x168y150,2942300200.0
10199,x168y151,2210946000.0
10200,x168y152,2147162900.0
10201,x168y153,953288770.0
10202,x168y154,953288770.0
10203,x168y155,14749405.0
10204,x168y156,14749405.0
10205,x168y157,563673540.0
10206,x168y158,576984960.0
10207,x168y159,748801200.0
10208,x168y160,735489700.0
10209,x168y161,692671400.0
10210,x168y162,3810276600.0
10211,x168y163,3853095000.0
10212,x168y164,3853095000.0
10213,x168y165,3853095000.0
10214,x168y166,3853095000.0
10215,x168y167,3633075000.0
10216,x168y168,3618325800.0
10217,x168y169,3618325800.0
10218,x168y170,6092638000.0
10219,x168y171,6092638000.0
10220,x168y172,6092638000.0
10221,x168y173,5232315000.0
10222,x168y174,5232315000.0
10223,x168y175,5891903500.0
10224,x168y176,6080396000.0
10225,x168y177,6091465700.0
10226,x168y178,6218366000.0
10227,x168y179,6259738000.0
10228,x168y180,6259738000.0
10229,x168y181,6327112700.0
10230,x168y182,24414235000.0
10231,x168y183,24414235000.0
10232,x168y184,24414235000.0
10233,x168y185,24406307000.0
10234,x168y186,6138620400.0
10235,x168y187,6071246000.0
10236,x168y188,6132798000.0
10237,x168y189,24408412000.0
10238,x168y190,24408412000.0
10239,x168y191,24400484000.0
10240,x168y192,6132798000.0
10241,x168y35,9657948000.0
10242,x168y36,8892947000.0
10243,x168y37,8892947000.0
10244,x168y38,9690539000.0
10245,x168y39,9657948000.0
10246,x168y40,8875488000.0
10247,x168y41,5283768000.0
10248,x168y42,4615885300.0
10249,x168y43,2895611400.0
10250,x168y44,2895611400.0
10251,x168y45,2264157400.0
10252,x168y46,0.0
10253,x168y47,0.0
10254,x168y48,0.0
10255,x168y49,866715800.0
10256,x168y50,866715800.0
10257,x168y51,1715646200.0
10258,x168y52,1715646200.0
10259,x168y53,1715646200.0
10260,x168y54,1715646200.0
10261,x168y55,1715646200.0
10262,x168y56,1715646200.0
10263,x168y57,1715646200.0
10264,x168y58,1715646200.0
10265,x168y59,1715646200.0
10266,x168y60,1715646200.0
10267,x168y61,1715646200.0
10268,x168y62,0.0
10269,x168y63,866715800.0
10270,x168y64,866715800.0
10271,x168y65,866715800.0
10272,x168y66,866715800.0
10273,x168y67,866715800.0
10274,x168y68,866715800.0
10275,x168y69,866715800.0
10276,x168y70,0.0
10277,x168y71,866715800.0
10278,x168y72,0.0
10279,x168y73,0.0
10280,x168y74,866715800.0
10281,x168y75,866715800.0
10282,x168y76,866715800.0
10283,x168y77,818503200.0
10284,x168y78,818503200.0
10285,x168y79,0.0
10286,x168y80,0.0
10287,x168y81,10419204.0
10288,x168y82,10419204.0
10289,x168y83,10419204.0
10290,x168y84,44598944.0
10291,x168y85,44598944.0
10292,x168y86,44598944.0
10293,x168y87,0.0
10294,x168y88,0.0
10295,x168y89,57298948.0
10296,x168y90,184732910.0
10297,x168y91,184732910.0
10298,x168y92,172032900.0
10299,x168y93,131124056.0
10300,x168y94,131124056.0
10301,x168y95,131124056.0
10302,x168y96,131124056.0
10303,x168y97,188423000.0
10304,x168y98,188423000.0
10305,x168y99,188423000.0
10306,x169y100,199923580.0
10307,x169y101,189504380.0
10308,x169y102,1021678400.0
10309,x169y103,1120327600.0
10310,x169y104,1165974000.0
10311,x169y105,1745222400.0
10312,x169y106,1764488800.0
10313,x169y107,1836406000.0
10314,x169y108,1856436200.0
10315,x169y109,1572265100.0
10316,x169y110,1545166300.0
10317,x169y111,1413039700.0
10318,x169y112,814498700.0
10319,x169y113,769034500.0
10320,x169y114,769034500.0
10321,x169y115,824862460.0
10322,x169y116,1424092800.0
10323,x169y117,1545166300.0
10324,x169y118,1572265100.0
10325,x169y119,1538085400.0
10326,x169y120,4278032400.0
10327,x169y121,4777351700.0
10328,x169y122,4263730000.0
10329,x169y123,4459942000.0
10330,x169y124,4195433500.0
10331,x169y125,3692497000.0
10332,x169y126,3679533000.0
10333,x169y127,3662151000.0
10334,x169y128,3564461800.0
10335,x169y129,3564461800.0
10336,x169y130,3590457900.0
10337,x169y131,3590457900.0
10338,x169y132,3590457900.0
